Id,SalePrice
1589,119165.2009593249
1590,128730.19540077272
1591,82660.95067033223
1592,121932.62144130078
1593,150189.96551379393
1594,139638.67068671578
1595,126819.7438245771
1596,222775.74935342956
1597,175721.10566363012
1598,206880.74557876957
1599,199451.65152333165
1600,184914.14723512737
1601,37550.88146070202
1602,126353.82117598223
1603,59217.890676331765
1604,250033.3604779738
1605,275842.7603716454
1606,172390.59478135916
1607,164705.45407656248
1608,236919.90316461487
1609,200971.40341285418
1610,156393.4739449979
1611,166353.55301536128
1612,160452.23522099017
1613,172830.85435744628
1614,126691.54516224455
1615,76973.33031764565
1616,58089.30827534612
1617,61414.405684793965
1618,103876.92384460827
1619,157826.7450458351
1620,184055.3009077943
1621,137119.28241078794
1622,133962.11610294052
1623,264448.8023006241
1624,218666.36418820286
1625,119915.82660786549
1626,192793.98431639484
1627,191923.97257928207
1628,286969.91186440137
1629,190192.43788747792
1630,298853.3999259233
1631,195195.8547094999
1632,227955.39274446934
1633,205699.09588700326
1634,206837.24196330327
1635,187050.72087148138
1636,159308.09401096244
1637,200155.82088826725
1638,213587.3269943461
1639,195796.30293485548
1640,252301.3944233675
1641,194906.68016854685
1642,235279.65741064688
1643,230098.0177164508
1644,239633.00813416168
1645,245887.56350691908
1646,182188.5126637094
1647,168970.89341099176
1648,132721.37674479224
1649,136332.25204247024
1650,120316.53462971906
1651,110273.86038390003
1652,112614.30418501687
1653,113882.99915896253
1654,147103.63530637775
1655,138197.67638511377
1656,134910.86629609874
1657,149300.9250696816
1658,156017.10042726493
1659,119443.07188674781
1660,161155.86630323905
1661,391581.44161354075
1662,322751.43151803385
1663,336519.62253881776
1664,422961.8329155947
1665,303256.6479384559
1666,300950.409475959
1667,314669.82772075676
1668,326611.4868708079
1669,292099.4573425569
1670,327062.43992859306
1671,266110.0811092239
1672,373743.59102265304
1673,296803.8649626733
1674,256311.14037331962
1675,191724.49894322452
1676,198618.74980576703
1677,221304.14824420772
1678,397432.6502152536
1679,323402.5972970191
1680,286172.1448802314
1681,255750.38873961085
1682,297168.02687324473
1683,193825.99027468966
1684,217048.6221887243
1685,191956.46036591457
1686,176809.56792025274
1687,195503.4250274818
1688,216710.9518522143
1689,218270.77585988998
1690,228808.4030730397
1691,218017.6422984991
1692,273814.43713952915
1693,196635.51257792284
1694,189773.1504002493
1695,181929.35065601714
1696,287393.6172931082
1697,185485.83802872957
1698,332234.84916301444
1699,302492.8830792181
1700,259069.36481800154
1701,280031.94309190055
1702,257860.97771900875
1703,264229.89354100183
1704,282919.05728407647
1705,241780.3207605346
1706,373723.17019082344
1707,196406.63440726927
1708,209688.03952747828
1709,272603.23408473155
1710,230598.29735673245
1711,282781.81103013386
1712,249771.8223548233
1713,272543.58440964745
1714,225402.53583295253
1715,213698.60233634553
1716,190864.99114349557
1717,202006.47672660946
1718,135646.29603904492
1719,222470.55602017313
1720,251755.88710706535
1721,194171.31088955616
1722,131590.03867655288
1723,163415.6223976278
1724,225408.63580454703
1725,245984.92123718612
1726,197441.37843426512
1727,154983.76678645643
1728,209162.27056012125
1729,162110.75500185436
1730,172515.79297153605
1731,123294.32071829139
1732,123854.37836911975
1733,109498.03173826032
1734,111199.95327932248
1735,143658.17329621073
1736,105440.87537060902
1737,336716.32988186786
1738,249157.41645788096
1739,260057.35337803638
1740,187822.1173447993
1741,190411.62433443585
1742,175453.34705522234
1743,189137.04993081375
1744,315064.93793230667
1745,227468.4488582855
1746,223834.43120165623
1747,226248.04318215093
1748,223607.46843817772
1749,159590.21081524662
1750,143042.44377521117
1751,251984.03208267482
1752,108175.91860394193
1753,150585.44007931626
1754,228254.90434323886
1755,164833.49176159597
1756,154976.90696834412
1757,101330.88938304801
1758,159830.16217948828
1759,179413.57159642348
1760,178246.4186919656
1761,169720.93118217363
1762,166751.95347404416
1763,174504.99595557357
1764,111428.18269505342
1765,200972.35494871414
1766,214419.12949102506
1767,245592.04993822216
1768,159004.97904256362
1769,181620.07511890327
1770,174083.1390246866
1771,111858.75948873561
1772,123838.69272951566
1773,115545.72303153723
1774,141674.0841835683
1775,140993.34496107692
1776,149048.18912002805
1777,98288.58461958743
1778,152609.3736835843
1779,135932.4965250637
1780,195925.01987832767
1781,115068.91264190205
1782,52907.30688409848
1783,141650.24060905597
1784,112447.172518364
1785,112210.68931302919
1786,195031.29753653755
1787,174354.14925973164
1788,29365.460668305575
1789,106367.27682111498
1790,49672.76226983042
1791,214075.38465844496
1792,168457.34146085114
1793,144588.5094822162
1794,188608.5999075369
1795,124870.19138336682
1796,132525.20969800634
1797,151850.87197344983
1798,104346.53931828823
1799,100956.31578387387
1800,110686.14779175525
1801,98878.6547698359
1802,168696.12093697075
1803,166996.87669778574
1804,128335.30177563906
1805,145223.08475313737
1806,129029.9779828004
1807,185423.9179311019
1808,129640.3789102383
1809,151275.07630698918
1810,155478.9220930067
1811,62949.26664474228
1812,113796.99350541842
1813,106367.70120025118
1814,89236.6421070992
1815,28914.8295723536
1816,112523.05534988243
1817,121655.78524767765
1818,147287.93252248695
1819,122284.67105646085
1820,65793.56769251838
1821,116182.92900242434
1822,167626.28386929331
1823,54661.2671594134
1824,135132.69877584305
1825,138158.81730135655
1826,102123.11410643237
1827,96588.38362028482
1828,138593.06206774936
1829,177307.55790642358
1830,161899.84273822315
1831,171272.17795418916
1832,118668.70785627018
1833,156421.0639903784
1834,127811.5811994813
1835,133315.55270950298
1836,116033.79179864617
1837,106492.15666077791
1838,121582.25283263875
1839,80140.22278002603
1840,160137.21801326034
1841,131143.94845309516
1842,95605.34186340861
1843,124358.5051801377
1844,130954.64391601123
1845,153964.82313711
1846,159427.95919232487
1847,166709.89027042736
1848,40257.720261606795
1849,139625.5515699332
1850,116801.2544703472
1851,144242.50712850358
1852,124698.339080729
1853,127595.33540795528
1854,191913.20501376636
1855,178745.47666418809
1856,248470.26588538964
1857,177322.83838373856
1858,135690.73560866373
1859,125237.73790522796
1860,161462.0162261828
1861,124452.6927612715
1862,289385.39837787795
1863,285746.43870989594
1864,285780.821117382
1865,339001.13226334803
1866,328228.8344347209
1867,242554.1011004271
1868,280495.4285811028
1869,231874.1039497229
1870,253814.00256470067
1871,252979.41136534323
1872,192364.0493274286
1873,236886.11915725635
1874,139929.53164745844
1875,197309.52797250377
1876,204780.9502752782
1877,228352.69049358385
1878,225287.33197216148
1879,111708.88675032757
1880,145140.22287962405
1881,255265.8701793668
1882,254078.7678602258
1883,200530.60000676283
1884,215368.83928938175
1885,259817.7933315175
1886,273152.16230782203
1887,247342.28304469475
1888,297749.41044031223
1889,186764.31311621622
1890,115845.49318857546
1891,134455.63957396365
1892,75145.92709139777
1893,134633.18722527078
1894,115269.3444575069
1895,153740.68421762905
1896,123749.02669975517
1897,120692.99458525432
1898,123361.51195943769
1899,170052.29438454355
1900,153875.9135696559
1901,175067.78777173153
1902,144330.97513070278
1903,221535.71916871722
1904,131767.02544889328
1905,193075.41047863595
1906,162615.5345640327
1907,209595.67152109346
1908,124186.13301873094
1909,142112.51049255847
1910,128616.07281954295
1911,208272.92136207529
1912,283242.6045078349
1913,188029.89824791419
1914,61487.5192381254
1915,266200.55749524897
1916,37681.71045085188
1917,265556.1288201596
1918,147098.90015768626
1919,195829.10771856358
1920,167148.48176649303
1921,346796.2386284299
1922,312335.8102823173
1923,213961.5881342468
1924,227135.2082994298
1925,233567.56693430935
1926,346842.62184715946
1927,128371.72830683715
1928,168413.56460005115
1929,102295.46154750747
1930,126854.5470739922
1931,142042.0464306118
1932,138475.55887289616
1933,173122.51836196083
1934,182156.1706987224
1935,181157.23002070567
1936,180873.30512617333
1937,185027.66094297808
1938,189765.50427588628
1939,233633.32905951815
1940,194535.4147552442
1941,177881.4929189963
1942,195844.1317275566
1943,204727.21682991966
1944,287638.25792000664
1945,338114.2415431099
1946,172097.67630498295
1947,278751.0682512983
1948,198343.8129457006
1949,257887.3004788896
1950,221328.09412859654
1951,270066.82373125467
1952,239633.3894344398
1953,203666.54702931544
1954,211808.39290312811
1955,139215.71268098004
1956,328329.27081080055
1957,166432.2045200039
1958,310917.726211385
1959,133727.25233713532
1960,89373.38856538548
1961,121737.59863091068
1962,102982.67785935428
1963,118926.57729844053
1964,98310.03782107521
1965,133316.5146575348
1966,133689.19376729673
1967,280088.7629446044
1968,339796.7211768656
1969,340958.6761260543
1970,340625.6925986847
1971,410284.80963002064
1972,335495.34929466207
1973,294364.6565351748
1974,300300.8413030863
1975,397303.2772345182
1976,295640.9065665724
1977,342198.9550179333
1978,303025.7115346668
1979,305993.12649048085
1980,195972.2620614659
1981,315173.3727151944
1982,226583.32337873318
1983,207838.18343697579
1984,183409.15206224952
1985,247891.87855209794
1986,243643.73345728053
1987,197865.62487908514
1988,197583.99429101116
1989,215268.84902448414
1990,234788.14093671195
1991,222575.18311269002
1992,247012.83048725285
1993,197724.94198684522
1994,246124.62126188562
1995,190777.1540398848
1996,280684.2945635133
1997,284534.63412111514
1998,299089.34702887584
1999,284366.05671066255
2000,300409.52320129354
2001,282827.24183976604
2002,260095.9975979755
2003,263635.20261222107
2004,289045.4113985849
2005,227624.4799329266
2006,216461.67790585555
2007,260793.03424293041
2008,225144.85619890364
2009,210468.30782876528
2010,222864.15320596256
2011,161641.8721977295
2012,190468.10750258304
2013,183107.30226601567
2014,200340.7426000036
2015,209700.22062422152
2016,206800.3407110253
2017,213356.38340995455
2018,115771.04272238517
2019,131159.64341509473
2020,84173.52386413653
2021,91169.08061965124
2022,192223.95613598372
2023,130372.64838880184
2024,284509.07938348636
2025,328647.0151273749
2026,175188.61725621446
2027,159427.84176961804
2028,165960.57272763643
2029,158096.77618895881
2030,249843.92416152218
2031,243223.795628759
2032,231253.64186194417
2033,243428.3987707113
2034,180976.6918508016
2035,229663.37593576207
2036,225745.0409763771
2037,228177.99143978377
2038,304876.33943191334
2039,212751.6575282334
2040,340637.37866698706
2041,287650.8013471357
2042,217724.30803582206
2043,177629.28269700764
2044,194316.4774778494
2045,209580.46220234985
2046,130154.28373706617
2047,140006.09457071236
2048,160485.94276898337
2049,126960.17341791399
2050,178577.83435629695
2051,126088.51661423809
2052,137496.6462298073
2053,143786.52433187643
2054,72029.06703321515
2055,140597.49943721606
2056,145120.20458073766
2057,103006.62510548352
2058,225275.73488944847
2059,139812.51090856103
2060,196708.02811930273
2061,197276.52160326176
2062,117460.99077593948
2063,110201.19643634917
2064,132956.21186419384
2065,125137.20823189686
2066,185429.7817510392
2067,132919.69293016283
2068,129263.39276419724
2069,83110.38893357958
2070,94641.97911903479
2071,88094.5995828919
2072,172414.51182789163
2073,137969.63116053608
2074,176575.82496796618
2075,145053.46618472209
2076,127329.4545625161
2077,126622.11983380158
2078,107276.75415464953
2079,142452.51083129915
2080,119163.23424817636
2081,112483.82879128293
2082,119150.98440746259
2083,135322.0264747443
2084,94398.96572770056
2085,105527.51723127865
2086,156789.96703363312
2087,132938.27113104158
2088,105084.29934310688
2089,67407.49304909991
2090,140951.24856284057
2091,91598.1165499787
2092,147280.22534011494
2093,117741.29347190115
2094,155143.27740239748
2095,140244.11707814524
2096,89574.77870649396
2097,94801.78583238149
2098,150027.54917683153
2099,27902.429537578166
2100,76452.3101920586
2101,119270.39456138421
2102,140778.521130511
2103,97752.67639224662
2104,137727.37579706745
2105,153133.94596452478
2106,33114.901613341644
2107,199996.9373017911
2108,122949.32222798018
2109,96542.99908793857
2110,134197.97687477976
2111,171357.2348758938
2112,121941.86432980925
2113,108976.71099180164
2114,115795.4475482527
2115,148306.7999579683
2116,126178.28948280492
2117,136556.06419074803
2118,127732.69689370373
2119,109432.71153528085
2120,116696.58420429712
2121,65330.53221395743
2122,86879.83799194732
2123,108049.5679371243
2124,179068.9373736765
2125,129962.47481010323
2126,145857.71643606355
2127,175491.2247036775
2128,147094.1806612097
2129,131065.54048680828
2130,127651.4383630124
2131,198890.09905657975
2132,136224.9747764495
2133,129677.5671683999
2134,133597.64806669284
2135,121405.18288689296
2136,39746.21665521708
2137,127371.16256912446
2138,140692.5340300275
2139,160979.82750812394
2140,143718.0196140892
2141,161274.21929544833
2142,114009.73681812076
2143,134784.52823776763
2144,104653.10093267522
2145,136004.3824681872
2146,185586.63847039745
2147,155666.61434464846
2148,168697.8795165405
2149,139148.30028139314
2150,228530.1601799596
2151,129813.97175947257
2152,174114.42392420268
2153,203083.0324604148
2154,110448.42838103669
2155,161229.32631086337
2156,273100.38338401844
2157,258038.83840666455
2158,243670.41683001444
2159,230477.17703979395
2160,200250.60836279893
2161,258540.69310020277
2162,366797.7969586797
2163,341590.26889627776
2164,256701.7138488686
2165,206856.15291816765
2166,154497.96919535246
2167,208734.6819405068
2168,192890.17327107774
2169,204750.63495826593
2170,225109.34237489864
2171,163964.31228222072
2172,135258.98133610364
2173,199132.34070469896
2174,240546.5798982441
2175,297098.06429003086
2176,287904.65226817754
2177,240864.97744524613
2178,239133.96495274472
2179,157340.13056566945
2180,228483.34849551666
2181,200487.5407002646
2182,232545.83138111737
2183,197948.15604378976
2184,133605.90284875326
2185,134034.45684857888
2186,164753.99508569867
2187,163579.42943932215
2188,160655.00706259464
2189,286949.39517847844
2190,87641.0878969199
2191,85747.47541409699
2192,69124.15399100125
2193,117480.59318986535
2194,123715.97186225493
2195,92069.90425827682
2196,84415.39951307021
2197,98875.79790770695
2198,175805.99084343624
2199,211407.73754935997
2200,158744.7406250576
2201,149513.87860486933
2202,212286.5533510833
2203,125665.94703634473
2204,146344.31383204585
2205,107403.80595078619
2206,154180.23385067852
2207,212728.9432305849
2208,243757.85177453884
2209,200711.2416596294
2210,125877.56085199461
2211,128498.62171305326
2212,114704.46413121923
2213,108983.92780986741
2214,118088.74599215851
2215,98106.45692007165
2216,137929.5221467823
2217,38502.38614051882
2218,87540.13693039103
2219,81241.29435533471
2220,63171.908883334574
2221,266843.1504540507
2222,235981.81944225245
2223,293428.7651168501
2224,233288.76521920806
2225,136652.05556701595
2226,181594.5554470539
2227,223104.8041276151
2228,277496.95743146713
2229,244855.03313689173
2230,146166.91076998788
2231,218863.0792657599
2232,199341.91041190655
2233,205309.71450336077
2234,256876.5434247938
2235,215435.13400742473
2236,254730.93172189113
2237,301879.5647211039
2238,239333.3922911531
2239,127636.62985856846
2240,149088.6292980267
2241,156921.5074054686
2242,110502.0435409166
2243,106293.6120895236
2244,79081.34512444404
2245,85605.42694164226
2246,138762.3105270359
2247,128114.45757600437
2248,114237.52759467432
2249,112342.79965809848
2250,134155.09943073173
2251,138572.14023883743
2252,192187.81703004465
2253,164762.99850071417
2254,184213.1728606346
2255,205735.28318095687
2256,194945.7681983338
2257,194101.14858249156
2258,169519.5237444115
2259,180600.39301482504
2260,175820.72397427203
2261,201256.65208778475
2262,205263.84800283573
2263,321827.48640378367
2264,418119.5773836314
2265,186277.78633843348
2266,248772.78780615516
2267,327903.7406081381
2268,372145.327150724
2269,165291.2539010701
2270,219008.84724581277
2271,226549.83566765283
2272,238545.1254494247
2273,170592.28855655354
2274,195902.9454461412
2275,179581.11687805527
2276,181772.72001608295
2277,198021.0797963886
2278,172573.36858188474
2279,103419.70902258657
2280,97494.31894090741
2281,165589.62655336503
2282,186568.36861510287
2283,115024.16898812461
2284,101677.70235534631
2285,128503.87216489125
2286,116975.25038416454
2287,327349.0873876725
2288,260696.44864689733
2289,309497.7553451015
2290,364081.0917340988
2291,305630.09909700346
2292,386660.25641136814
2293,373423.48689927167
2294,322133.5034148645
2295,403166.2848198077
2296,246393.07017161866
2297,314795.83968606975
2298,308087.1792121311
2299,320024.9197233295
2300,301699.6590609993
2301,288300.1848838359
2302,260107.32564451586
2303,252601.54654517677
2304,247030.29037568945
2305,194186.75092699783
2306,195852.10747969686
2307,203125.99672119666
2308,215657.67300040287
2309,277791.3166271042
2310,206615.38736677286
2311,216594.7968512003
2312,200607.0383336389
2313,190320.40067619208
2314,182174.5723135099
2315,194792.00037241128
2316,220719.240836864
2317,186730.18114387317
2318,182418.7314876728
2319,202529.98041112305
2320,196820.2685983276
2321,259098.4121361778
2322,204978.3113622666
2323,205707.29409507912
2324,224594.08036025587
2325,214235.31841749238
2326,205323.03557500363
2327,219420.13479875156
2328,233636.56619023858
2329,196160.21260383996
2330,191557.45662788957
2331,315985.9157169422
2332,341400.2020474017
2333,310058.2467279509
2334,261131.51471490052
2335,284242.48943519656
2336,294670.5681967373
2337,192641.82868532275
2338,273861.9795354851
2339,240710.64577991853
2340,365772.19348642183
2341,213591.97875437315
2342,249677.08772233193
2343,241717.4433511219
2344,240985.16731415875
2345,245545.1914916565
2346,209328.26107568148
2347,193017.90993657388
2348,241134.76339195896
2349,188103.97226281167
2350,284073.5364340426
2351,247285.17181374546
2352,256676.76114443323
2353,259624.30225578847
2354,140197.41193420376
2355,167930.38658037756
2356,177724.66544133026
2357,209984.52102813296
2358,203353.80042496225
2359,128393.38245171009
2360,119410.62039556561
2361,148003.33496130933
2362,284580.05850921664
2363,147189.88110420312
2364,192301.6861831621
2365,225380.6953474904
2366,193667.47998608137
2367,206736.78944337158
2368,195555.2967873935
2369,196215.32397225502
2370,165673.11760472096
2371,150523.6812552889
2372,188520.54361658622
2373,288008.2585210152
2374,298172.9327738138
2375,241050.1618070093
2376,297480.3128799574
2377,311665.4880550867
2378,166695.80574325428
2379,225190.137561417
2380,156541.99570015652
2381,186855.6550671808
2382,239945.27246000126
2383,208014.1734343096
2384,264040.92764811986
2385,182749.6951026115
2386,139554.04636865767
2387,122472.28495909381
2388,132942.45274573538
2389,133645.71258169418
2390,160116.92491044206
2391,134353.05510943575
2392,98077.30901672941
2393,183485.65968826294
2394,134308.92499436738
2395,208822.1399737012
2396,151467.63159096488
2397,226794.83734139334
2398,139263.97432789413
2399,36353.422684217105
2400,58538.05491646804
2401,114250.83272448707
2402,148947.67326464865
2403,139613.35387270834
2404,146358.16372964423
2405,174633.66799073908
2406,152360.28645996173
2407,124074.64901332176
2408,160188.01311574344
2409,112631.26033938643
2410,198377.48330494348
2411,114200.24543860908
2412,147451.93719028178
2413,114574.8429046544
2414,127467.37362273433
2415,123939.01601437869
2416,137284.22821358757
2417,125110.11508143977
2418,119307.61896289684
2419,102997.52249654391
2420,118299.91773213923
2421,63855.8247005945
2422,106139.76241320363
2423,137442.94723582774
2424,177102.4197902408
2425,242069.43346962458
2426,152689.82045329348
2427,118521.82329822944
2428,193438.77259333158
2429,102559.1863273559
2430,135518.00948832714
2431,103374.56525084298
2432,130618.83321119493
2433,141649.3603405935
2434,128827.5398427427
2435,145486.72728340165
2436,110043.63204244102
2437,99073.92677136208
2438,110087.50948451611
2439,129700.86427546809
2440,133969.73930902523
2441,104396.00612221163
2442,96304.50281215394
2443,142878.78357638782
2444,138404.04387678046
2445,78034.5106622009
2446,126798.02225525804
2447,219356.26667061995
2448,148165.61940888758
2449,120560.73545774283
2450,158566.9723078113
2451,108611.59737148916
2452,205123.17872823845
2453,90794.95689135688
2454,128975.11270394479
2455,146429.77165010327
2456,129448.85226874644
2457,115946.30110649139
2458,126263.29650086677
2459,113103.14737692307
2460,159360.2542098809
2461,119265.36057134866
2462,123757.69668845783
2463,137319.30054471208
2464,160115.1024165246
2465,142622.25544326333
2466,112440.98172112514
2467,170607.19742520427
2468,95338.61112086642
2469,87009.6735743751
2470,201808.35020440962
2471,217431.1485889972
2472,176661.106292356
2473,96536.02389203942
2474,66775.93613138772
2475,237208.99153327907
2476,85977.737650077
2477,90354.66756909854
2478,162898.39783739395
2479,109940.52254614828
2480,148893.19135471413
2481,124556.47001839636
2482,121475.6067495704
2483,95800.27933641819
2484,137706.59755343653
2485,125003.0854389866
2486,142637.81165003323
2487,211520.8692536603
2488,179329.33467263854
2489,165083.14376174606
2490,150691.02580501148
2491,88941.95554339925
2492,200517.60354434018
2493,156931.93100799093
2494,165337.7623921578
2495,96180.77668641812
2496,227938.0247330367
2497,152829.58929842428
2498,98090.66870971315
2499,84674.62642511843
2500,110813.32484325541
2501,131276.26242751465
2502,147641.59445084337
2503,73733.61164958552
2504,104488.24666219261
2505,237480.94040947204
2506,263850.2240196543
2507,275719.12452339544
2508,264008.8932219385
2509,237578.8308513087
2510,236749.55564193305
2511,198317.2066876433
2512,215415.99830173686
2513,256262.78096402952
2514,293377.41678660864
2515,141228.19193188663
2516,175964.90821929032
2517,131853.92942314493
2518,149708.2804036745
2519,226619.03017431527
2520,239317.74738365607
2521,205777.41883693077
2522,243929.36675241258
2523,119192.9221769695
2524,127980.71687106189
2525,139939.01600560296
2526,124832.25383879628
2527,111026.16303659939
2528,117539.60860773503
2529,133753.71950326324
2530,121273.90710828884
2531,263339.80952907057
2532,237613.54903390046
2533,222981.08940599608
2534,250122.5182708718
2535,280727.00037586334
2536,263600.9564556762
2537,255692.73404876306
2538,200593.81888388787
2539,212529.36937423382
2540,185719.55427852526
2541,208674.38626530385
2542,165276.82042539847
2543,125087.71001014858
2544,102223.61559550157
2545,156213.0568265543
2546,148152.17172364873
2547,168633.66495272773
2548,169319.56190264923
2549,158759.00471347565
2550,577125.0154690092
2551,134613.80489401685
2552,122158.54688141434
2553,79278.98523768423
2554,103959.13000984093
2555,127484.0315216532
2556,83186.85798204047
2557,111793.35488475724
2558,168828.5591806647
2559,106293.50919044878
2560,161728.92207665264
2561,147193.7771135618
2562,136482.7129243277
2563,133008.33481460402
2564,203854.20952871558
2565,174426.46456687187
2566,113030.46715497437
2567,107137.43212765521
2568,207404.79512692304
2569,203584.52028435562
2570,122267.97519602207
2571,153693.78106320492
2572,170923.21457882872
2573,225583.15607657997
2574,238336.71209584697
2575,140274.05976240576
2576,155351.3014177637
2577,128423.10647015116
2578,88930.03042595519
2579,49316.81183653897
2580,103862.94793667404
2581,121742.00542615523
2582,146408.9667087304
2583,259712.2036695844
2584,181197.81460420624
2585,203256.32619235705
2586,240079.29683588826
2587,209873.44958836096
2588,134474.32321777966
2589,160832.55530090458
2590,223599.23133353176
2591,258466.7410802174
2592,215954.1495523942
2593,237787.0180389122
2594,188334.64555687577
2595,218277.24084860703
2596,309921.79788272566
2597,198591.04660305276
2598,276754.2621704906
2599,333757.0194808871
2600,111034.65052459265
2601,147505.37057173406
2602,52046.53934062584
2603,63113.90604574166
2604,73122.22714473745
2605,56271.57079460734
2606,147027.88944078542
2607,233944.69215323532
2608,232202.55388301914
2609,181548.2379448177
2610,111266.56475696107
2611,134914.77498171446
2612,166200.77132618835
2613,131903.24011958035
2614,112594.10216708355
2615,173802.53437116562
2616,177906.1071689392
2617,194211.71165740333
2618,230308.69535002776
2619,213325.81790781
2620,195120.47260137857
2621,178812.13353396457
2622,187631.1445702572
2623,240363.1442849599
2624,301246.34959260846
2625,249664.65633772503
2626,185174.2311699321
2627,160871.90874824417
2628,369244.3640729175
2629,387698.36328954314
2630,321734.7327018572
2631,399127.3489278097
2632,339568.55433846556
2633,270764.1139946494
2634,370537.7170897316
2635,167909.87593387108
2636,204168.84204164738
2637,207066.5342348694
2638,256744.78115771734
2639,203817.1709081824
2640,167786.61572711373
2641,93713.19808287658
2642,182447.19532066066
2643,119735.69619127421
2644,127450.62271166018
2645,109944.2727071838
2646,100281.28444642646
2647,116276.01003462667
2648,149178.9771749466
2649,148147.9715903537
2650,132543.8889296495
2651,133103.27275878983
2652,346428.24586201424
2653,263090.8460910284
2654,240762.60432186356
2655,366386.0448341449
2656,309101.27333620004
2657,318499.6088284886
2658,262732.60342787136
2659,286114.14559280896
2660,309761.8154834586
2661,331328.2511054904
2662,342358.2931357335
2663,296963.184941003
2664,269725.0080804766
2665,313970.52566139994
2666,280275.6175461711
2667,199120.9410711708
2668,209612.84181501626
2669,185942.69428171735
2670,283938.943657812
2671,210878.7614531189
2672,205305.27740774682
2673,208642.63750666459
2674,224496.25450234898
2675,176223.4725194515
2676,212497.26568823622
2677,207264.6040339756
2678,262798.25452290615
2679,284708.6030331611
2680,286103.96712702967
2681,352460.18073778145
2682,305840.99111639743
2683,422528.6779565613
2684,307238.1803372792
2685,323836.47912844614
2686,258488.15915078885
2687,285553.77620956465
2688,231201.06507237096
2689,209429.04635407808
2690,353753.5693026371
2691,193909.40132733458
2692,136426.38689169812
2693,206178.7983426502
2694,148236.97212245426
2695,220396.56799357088
2696,207130.89533374508
2697,180573.91851733532
2698,233277.1101249724
2699,178000.2273853722
2700,154083.06471598544
2701,155654.02278515653
2702,129184.31896241978
2703,159741.52888112923
2704,157825.59572879082
2705,99813.56858326697
2706,97595.09151114497
2707,137993.85025715528
2708,112086.65183765447
2709,117730.09363113466
2710,117897.30691454181
2711,142412.71310657408
2712,349132.3865018459
2713,173629.79555783665
2714,154918.73930509877
2715,163551.33486527787
2716,150861.88861798885
2717,191408.88803066852
2718,216514.75752955195
2719,143186.3070891096
2720,225355.45234922392
2721,141895.74193037488
2722,185719.27739872894
2723,170698.71144230175
2724,115089.33453749116
2725,126997.68531184705
2726,127062.82892661825
2727,165416.82326840545
2728,192320.04280771373
2729,143677.52900495156
2730,140138.58757321787
2731,137539.74399777743
2732,118188.68006664675
